ab_name,abbreviation_name,availability,mature_month,institute,origin,priority,visibility,date_added
DH1128,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1129,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1130,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1138,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1140,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1143,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1150,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1151,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1154,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1155,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1156,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1159.2,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1160,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1161.1,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1161.2,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1167,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1171,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1173,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1179,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1180,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1183,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1184,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1186,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1190,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1193,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1196,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1197,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1205,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1210,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1213,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DH1214,NULL,NULL,NULL,Duke University,CP,5000,FALSE,2021-04-27
DXP-593,NULL,Phase 1,NULL,Singlomics Biopharmaceuticals,CP,56,FALSE,2022-05-05
DXP-604,NULL,CN-Approved,NULL,Singlomics Biopharmaceuticals,CP,56,FALSE,2021-12-10
DXP593,NULL,Phase 2,NULL,Beigene,NULL,64,FALSE,2022-02-16
DZIF-10c,NULL,NULL,NULL,University of Cologne,NULL,5000,FALSE,2021-04-27
EV053273,NULL,NULL,NULL,"National Center for Global Health and Medicine, Tokyo",CP,5000,FALSE,2022-11-11
EV053286,NULL,NULL,NULL,"National Center for Global Health and Medicine, Tokyo",CP,5000,FALSE,2022-11-11
EY6A,NULL,NULL,NULL,Chang Gung Memorial Hospital,CP,5000,FALSE,2021-04-27
Ehling_mAb-50,NULL,NULL,NULL,NULL,CP,1000,FALSE,2022-02-24
Ehling_mAb-64,NULL,NULL,NULL,NULL,CP,1000,FALSE,2022-02-24
Ehling_mAb-82,NULL,NULL,NULL,NULL,CP,1000,FALSE,2022-02-24
Eq-F(ab')2,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Eq-F(ab')2-Ig,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Eq-F(ab')2-RBD-enriched,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Eq-F(ab')2-RBD-enriched-Ig,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Etesevimab,ETE,EUA,NULL,Eli Lilly,CP,2,TRUE,2021-01-27
F05,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
F10,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
F20,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
FC01,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC05,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC06,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC07,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC08,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC11,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC118,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC120,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC122,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
FC124,NULL,NULL,NULL,Nanjing Medical University,CP,5000,FALSE,2021-04-27
Fab 150,NULL,NULL,NULL,University of Oxford,CP,5000,FALSE,2021-04-17
Fab 158,NULL,NULL,NULL,University of Oxford,CP,5000,FALSE,2021-04-17
Fab 175,NULL,NULL,NULL,University of Oxford,CP,5000,FALSE,2021-04-17
Fab 222,NULL,NULL,NULL,University of Oxford,CP,5000,FALSE,2021-04-17
Fab-298,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Fab-52,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Fab_15033,NULL,NULL,NULL,NULL,CP,1000,FALSE,2022-02-24
Fab_15033-7,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
FnC1t2p1_D4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
FnC1t2p1_G5,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
G12,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
G32A4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-07-25
G32Q4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2023-04-10
G32R7,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
G6,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
GW01,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
H00S022,NULL,NULL,NULL,NULL,NULL,1000,FALSE,2021-01-27
H014,NULL,NULL,NULL,Chinese Academy of Sciences,CP,1000,FALSE,2021-01-27
H11,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
H11-D4,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-04-27
H11-D4-Fc,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-04-27
H11-H4,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-04-27
H11-H4-Fc,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-04-27
H20,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
H4,NULL,NULL,NULL,Capital Medical University,CP,1000,FALSE,2021-01-27
HB27,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
HFB30132A,NULL,Phase 1,NULL,HiFiBiO Therapeutics,NULL,65,FALSE,2022-02-16
HLX70,NULL,Phase 1,NULL,Hengenix Biotech Inc,NULL,66,FALSE,2022-02-16
HbnC2t1p2_D9,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
HbnC3t1p1_C6,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
HbnC3t1p1_G4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
HbnC3t1p2_B10,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
HbnC3t1p2_C6,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
HuR33,NULL,NULL,NULL,NULL,CP,1000,FALSE,2022-02-24
Huo_C1,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-08-19
Huo_C5,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-08-19
Huo_F2,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-08-19
Huo_H3,NULL,NULL,NULL,University of Oxford,Phage display library,5000,FALSE,2021-08-19
I14,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
I15,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
I21,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
IBIO-123,NULL,Phase 2,NULL,Immune Biosolutions,NULL,67,FALSE,2022-02-16
IF4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
IGM-6268,NULL,Phase 1,NULL,"IGM Biosciences, Inc",NULL,68,FALSE,2022-02-16
ION_300,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2023-04-05
Imdevimab,IMD,EUA,NULL,Regeneron,Transgenic mice,4,TRUE,2021-01-27
J08,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
J13,NULL,NULL,NULL,Fondazione Toscana Life Sciences,CP,5000,FALSE,2021-01-27
JMB2002,NULL,Phase 1,NULL,Jemincare,NULL,57,FALSE,2021-02-08
K398.22,NULL,NULL,NULL,The Scripps Research Institute,macaque,5000,FALSE,2022-03-17
LCA60,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
LKLH,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-05-03
LY-CoV481,NULL,NULL,NULL,Eli Lilly,CP,5000,FALSE,2021-04-27
LY-CoV488,NULL,NULL,NULL,Eli Lilly,CP,5000,FALSE,2021-04-27
LxC1-G10,NULL,NULL,NULL,Abwiz Bio Inc,NULL,5000,FALSE,2023-02-07
M128,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-06-27
M14D3-Fc,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
M336,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
M336-HR2P,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
M336-scFv,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
M336-scFv-HR2P,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
M338,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MAD0004J08,NULL,Phase 2/3,NULL,Toscana Life Sciences Sviluppo s.r.l.,NULL,69,FALSE,2022-02-16
MCA1,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MD17,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD29,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD45,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD47,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD62,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD65,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD65 (IgG1),NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD65 (scFv-Fc),NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD65-YTE,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MD67,NULL,NULL,NULL,Israel Institute for Biological Research,CP,5000,FALSE,2021-04-27
MERS-27,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MERS-4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MR17,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MR17-K99Y,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MR3,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MR4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MW01,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
MW05,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MW06,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MW07,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MW33,NULL,Phase 2,NULL,Mabwell (Shanghai),NULL,70,FALSE,2022-02-16
MWF,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-06-27
MaliA01,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-07
Mersmab1,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MnC1t3p1_G9,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
MnC2t1p1_A3,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MnC2t1p1_C5,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
MnC2t2p1_C11,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MnC4t2p1_B3,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
MnC4t2p1_D10,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
MnC4t2p1_E6,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
MnC4t2p2_A4,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
MnC5t2p1_G1,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-04-12
N-612-056,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2023-04-05
N12-11,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
N12-9,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
NA8,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
NE12,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
NE8,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
NF8,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
NG3,NULL,NULL,NULL,NIAID,CP,5000,FALSE,2022-11-18
NM1226,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
NM1230,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
NT-193,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
NTD-18,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-05-28
NTD-20,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-05-28
NTD-69,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-05-28
NTD-71,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-05-28
Nanosota-1C,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb105,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb11,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb11-59,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb11-trimeric,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb17,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb21,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb3,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb3-trimeric,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb34,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb36,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
Nb6,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb6-matured,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb6-matured-trimeric,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb6-trimeric,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb91-Nb3-hFc,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-04-27
Nb95,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
OC220225-GC0003,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0005,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0006,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0009,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0010,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0012,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0013,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0014,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0015,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0017,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0018,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0019,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0020,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0021,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0022,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0023,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0024,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0025,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0026,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0027,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0028,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0029,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0030,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0031,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0032,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0033,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0034,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0035,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0037,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0038,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0041,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0042,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0043,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0045,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0046,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0047,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0049,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0051,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0052,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0053,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0054,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0056,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0057,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0058,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0059,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0060,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0062,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0064,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0065,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0067,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0068,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0069,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0070,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0073,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0074,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0075,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0077,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0078,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0079,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0082,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0083,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0085,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0087,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0088,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0089,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0090,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0091,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0092,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0096,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0097,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0099,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-GC0100,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0003,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0005,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0006,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0007,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0008,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0010,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0012,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0014,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0015,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0019,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0021,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0022,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0023,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0025,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0027,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0028,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0030,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0031,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0032,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0033,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0037,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0038,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0039,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0040,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0041,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0042,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0044,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0045,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0046,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0048,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0049,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0051,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0052,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0054,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0055,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0056,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0057,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0058,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0059,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0061,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0063,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0064,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0065,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0066,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0067,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0068,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0069,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0070,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0071,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0073,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0074,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0075,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0076,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
OC220225-SN0077,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
